104,https://doi.org/10.1038/s41396-021-01016-7,patients
105,https://doi.org/10.1177/17590914211016217,CNS
105,https://doi.org/10.1177/17590914211016217,ENS
105,https://doi.org/10.1177/17590914211016217,FMT
105,https://doi.org/10.1177/17590914211016217,Faecal Microbiota Transplantation
105,https://doi.org/10.1177/17590914211016217,Faecal microbiota transplantation
105,https://doi.org/10.1177/17590914211016217,Gut Microbiota
105,https://doi.org/10.1177/17590914211016217,Gut microbial dysbiosis
105,https://doi.org/10.1177/17590914211016217,PD
105,https://doi.org/10.1177/17590914211016217,Parkinson's Disease
105,https://doi.org/10.1177/17590914211016217,Parkinson's disease
105,https://doi.org/10.1177/17590914211016217,central nervous system
105,https://doi.org/10.1177/17590914211016217,enteric nervous system
105,https://doi.org/10.1177/17590914211016217,genetics
105,https://doi.org/10.1177/17590914211016217,gut microbial dysbiosis
105,https://doi.org/10.1177/17590914211016217,gut microbial species
105,https://doi.org/10.1177/17590914211016217,gut microbial strains
105,https://doi.org/10.1177/17590914211016217,gut microbiome
105,https://doi.org/10.1177/17590914211016217,gut microbiota
105,https://doi.org/10.1177/17590914211016217,gut-microbiota-brain axis
105,https://doi.org/10.1177/17590914211016217,morbidity
105,https://doi.org/10.1177/17590914211016217,neurodegenerative diseases
105,https://doi.org/10.1177/17590914211016217,treatment
107,https://doi.org/10.1007/s12035-021-02408-8,COVID-19
107,https://doi.org/10.1007/s12035-021-02408-8,Parkinson's Disease
107,https://doi.org/10.1007/s12035-021-02408-8,Parkinson's disease
107,https://doi.org/10.1007/s12035-021-02408-8,RNA viral infections
107,https://doi.org/10.1007/s12035-021-02408-8,SARS-CoV-2
107,https://doi.org/10.1007/s12035-021-02408-8,Severe Acute Respiratory Syndrome Coronavirus 2
107,https://doi.org/10.1007/s12035-021-02408-8,Viral Infections
107,https://doi.org/10.1007/s12035-021-02408-8,biochemical pathways
107,https://doi.org/10.1007/s12035-021-02408-8,brain dopaminergic system
107,https://doi.org/10.1007/s12035-021-02408-8,brain inflammation
107,https://doi.org/10.1007/s12035-021-02408-8,disease
107,https://doi.org/10.1007/s12035-021-02408-8,flu-like symptoms
107,https://doi.org/10.1007/s12035-021-02408-8,gut microbiome
107,https://doi.org/10.1007/s12035-021-02408-8,infections
107,https://doi.org/10.1007/s12035-021-02408-8,inflammation
107,https://doi.org/10.1007/s12035-021-02408-8,neurodegeneration
107,https://doi.org/10.1007/s12035-021-02408-8,neurological symptoms
107,https://doi.org/10.1007/s12035-021-02408-8,oxidative stress
107,https://doi.org/10.1007/s12035-021-02408-8,patients
107,https://doi.org/10.1007/s12035-021-02408-8,seizures
107,https://doi.org/10.1007/s12035-021-02408-8,systemic inflammatory responses
108,https://doi.org/10.1159/000510419,AD
108,https://doi.org/10.1159/000510419,ASD
108,https://doi.org/10.1159/000510419,Alzheimer's disease
108,https://doi.org/10.1159/000510419,Gut Bacteria
108,https://doi.org/10.1159/000510419,PD
108,https://doi.org/10.1159/000510419,Parkinson's disease
108,https://doi.org/10.1159/000510419,Psychoactive Metabolites
108,https://doi.org/10.1159/000510419,acetylcholine
108,https://doi.org/10.1159/000510419,antimicrobials
108,https://doi.org/10.1159/000510419,anxiety
108,https://doi.org/10.1159/000510419,autism spectrum disorder
108,https://doi.org/10.1159/000510419,bacteria
108,https://doi.org/10.1159/000510419,behaviour
108,https://doi.org/10.1159/000510419,behavioural disorders
108,https://doi.org/10.1159/000510419,catecholamines
108,https://doi.org/10.1159/000510419,conjugated linoleic acid
108,https://doi.org/10.1159/000510419,depression
108,https://doi.org/10.1159/000510419,diabetes
108,https://doi.org/10.1159/000510419,disease states
108,https://doi.org/10.1159/000510419,exopolysaccharides
108,https://doi.org/10.1159/000510419,gamma-aminobutyric acid
108,https://doi.org/10.1159/000510419,gut
108,https://doi.org/10.1159/000510419,health
108,https://doi.org/10.1159/000510419,host
108,https://doi.org/10.1159/000510419,immune system
108,https://doi.org/10.1159/000510419,metabolic diseases
108,https://doi.org/10.1159/000510419,metabolism
108,https://doi.org/10.1159/000510419,metabolite
108,https://doi.org/10.1159/000510419,metabolites
108,https://doi.org/10.1159/000510419,molecules
108,https://doi.org/10.1159/000510419,neurodegenerative disorders
108,https://doi.org/10.1159/000510419,neuropsychiatric disorders
108,https://doi.org/10.1159/000510419,obesity
108,https://doi.org/10.1159/000510419,physiology
108,https://doi.org/10.1159/000510419,psychoactive metabolite
108,https://doi.org/10.1159/000510419,psychoactive metabolites
108,https://doi.org/10.1159/000510419,serotonin
108,https://doi.org/10.1159/000510419,short-chain fatty acids
108,https://doi.org/10.1159/000510419,stress
108,https://doi.org/10.1159/000510419,stress-related disorders
108,https://doi.org/10.1159/000510419,treatment
108,https://doi.org/10.1159/000510419,vitamins
110,https://doi.org/10.3389/fcimb.2021.615075,Intestinal Dysbiosis
110,https://doi.org/10.3389/fcimb.2021.615075,Intestinal dysbiosis
110,https://doi.org/10.3389/fcimb.2021.615075,Parkinson's Disease
110,https://doi.org/10.3389/fcimb.2021.615075,Parkinson's disease
110,https://doi.org/10.3389/fcimb.2021.615075,Preclinical studies
110,https://doi.org/10.3389/fcimb.2021.615075,central nervous system diseases
110,https://doi.org/10.3389/fcimb.2021.615075,clinical studies
110,https://doi.org/10.3389/fcimb.2021.615075,dysbiosis
110,https://doi.org/10.3389/fcimb.2021.615075,gastrointestinal microbial therapy
110,https://doi.org/10.3389/fcimb.2021.615075,gastrointestinal microbiota
110,https://doi.org/10.3389/fcimb.2021.615075,gut
110,https://doi.org/10.3389/fcimb.2021.615075,inflammation
110,https://doi.org/10.3389/fcimb.2021.615075,intestinal dysbiosis
110,https://doi.org/10.3389/fcimb.2021.615075,metabolites
110,https://doi.org/10.3389/fcimb.2021.615075,microbes
110,https://doi.org/10.3389/fcimb.2021.615075,microbial therapy
110,https://doi.org/10.3389/fcimb.2021.615075,microbiota
110,https://doi.org/10.3389/fcimb.2021.615075,neuropathology
110,https://doi.org/10.3389/fcimb.2021.615075,oxidative stress
110,https://doi.org/10.3389/fcimb.2021.615075,pathogenesis
110,https://doi.org/10.3389/fcimb.2021.615075,treatment
112,https://doi.org/10.1007/s00415-021-10567-w,Actinobacteria
112,https://doi.org/10.1007/s00415-021-10567-w,Anaerotruncus
112,https://doi.org/10.1007/s00415-021-10567-w,Chronic constipation
112,https://doi.org/10.1007/s00415-021-10567-w,Constipation
112,https://doi.org/10.1007/s00415-021-10567-w,Firmicutes
112,https://doi.org/10.1007/s00415-021-10567-w,Gut Microbiome
112,https://doi.org/10.1007/s00415-021-10567-w,Intestinimonas
112,https://doi.org/10.1007/s00415-021-10567-w,Movement Disorders Society-Unified PD rating scale
112,https://doi.org/10.1007/s00415-021-10567-w,OMM
112,https://doi.org/10.1007/s00415-021-10567-w,Osteopathic Treatment
112,https://doi.org/10.1007/s00415-021-10567-w,PD
112,https://doi.org/10.1007/s00415-021-10567-w,Parkinson's Disease
112,https://doi.org/10.1007/s00415-021-10567-w,Parkinson's disease
112,https://doi.org/10.1007/s00415-021-10567-w,Roseburia
112,https://doi.org/10.1007/s00415-021-10567-w,UPDRS
112,https://doi.org/10.1007/s00415-021-10567-w,Verrucomicrobia
112,https://doi.org/10.1007/s00415-021-10567-w,chronic constipation
112,https://doi.org/10.1007/s00415-021-10567-w,constipation
112,https://doi.org/10.1007/s00415-021-10567-w,diagnosis
112,https://doi.org/10.1007/s00415-021-10567-w,families
112,https://doi.org/10.1007/s00415-021-10567-w,genus
112,https://doi.org/10.1007/s00415-021-10567-w,gut microbiome
112,https://doi.org/10.1007/s00415-021-10567-w,intervention
112,https://doi.org/10.1007/s00415-021-10567-w,motor symptoms
112,https://doi.org/10.1007/s00415-021-10567-w,neuromusculoskeletal dysfunctions pertinent to constipation
112,https://doi.org/10.1007/s00415-021-10567-w,normalized abundance
112,https://doi.org/10.1007/s00415-021-10567-w,normalized microbiota abundance
112,https://doi.org/10.1007/s00415-021-10567-w,osteopathic manipulative medicine
112,https://doi.org/10.1007/s00415-021-10567-w,phyla
112,https://doi.org/10.1007/s00415-021-10567-w,phylum
112,https://doi.org/10.1007/s00415-021-10567-w,quality of life
112,https://doi.org/10.1007/s00415-021-10567-w,stool samples
112,https://doi.org/10.1007/s00415-021-10567-w,treatment
112,https://doi.org/10.1007/s00415-021-10567-w,treatments
113,https://doi.org/10.1007/s00415-021-10567-w,Chronic gut inflammation
113,https://doi.org/10.1007/s00415-021-10567-w,FMT
113,https://doi.org/10.1007/s00415-021-10567-w,Gastrointestinal dysfunction
113,https://doi.org/10.1007/s00415-021-10567-w,Gastrointestinal symptoms
113,https://doi.org/10.1007/s00415-021-10567-w,PD
113,https://doi.org/10.1007/s00415-021-10567-w,Parkinson's disease
113,https://doi.org/10.1007/s00415-021-10567-w,body
113,https://doi.org/10.1007/s00415-021-10567-w,constipation
113,https://doi.org/10.1007/s00415-021-10567-w,enteric and central nervous systems
113,https://doi.org/10.1007/s00415-021-10567-w,fecal microbiota transplantation
113,https://doi.org/10.1007/s00415-021-10567-w,gut
113,https://doi.org/10.1007/s00415-021-10567-w,gut dysbiosis
113,https://doi.org/10.1007/s00415-021-10567-w,gut microbiome
113,https://doi.org/10.1007/s00415-021-10567-w,gut microbiota
113,https://doi.org/10.1007/s00415-021-10567-w,gut-vagus-brain signaling
113,https://doi.org/10.1007/s00415-021-10567-w,immune activity
113,https://doi.org/10.1007/s00415-021-10567-w,inflammation
113,https://doi.org/10.1007/s00415-021-10567-w,motor symptoms
113,https://doi.org/10.1007/s00415-021-10567-w,mucosal inflammation
113,https://doi.org/10.1007/s00415-021-10567-w,neuro inflammation
113,https://doi.org/10.1007/s00415-021-10567-w,oxidative stress
113,https://doi.org/10.1007/s00415-021-10567-w,probiotics
113,https://doi.org/10.1007/s00415-021-10567-w,systemic inflammation
113,https://doi.org/10.1007/s00415-021-10567-w,α-synuclein accumulation in the enteric nervous system
118,https://doi.org/10.1007/s00203-021-02276-9,AD
118,https://doi.org/10.1007/s00203-021-02276-9,ALS
118,https://doi.org/10.1007/s00203-021-02276-9,Alzheimer's disease
118,https://doi.org/10.1007/s00203-021-02276-9,MS
118,https://doi.org/10.1007/s00203-021-02276-9,PD
118,https://doi.org/10.1007/s00203-021-02276-9,Parkinson's disease
118,https://doi.org/10.1007/s00203-021-02276-9,abundance
118,https://doi.org/10.1007/s00203-021-02276-9,amyotrophic lateral sclerosis
118,https://doi.org/10.1007/s00203-021-02276-9,animal models
118,https://doi.org/10.1007/s00203-021-02276-9,brain functions through the gut-brain axis
118,https://doi.org/10.1007/s00203-021-02276-9,dysbiosis
118,https://doi.org/10.1007/s00203-021-02276-9,gut microbial population
118,https://doi.org/10.1007/s00203-021-02276-9,gut microbiome
118,https://doi.org/10.1007/s00203-021-02276-9,gut microbiota
118,https://doi.org/10.1007/s00203-021-02276-9,gut-brain axis
118,https://doi.org/10.1007/s00203-021-02276-9,health maladies
118,https://doi.org/10.1007/s00203-021-02276-9,inflammation
118,https://doi.org/10.1007/s00203-021-02276-9,intestinal and blood-brain barrier permeability
118,https://doi.org/10.1007/s00203-021-02276-9,intestinal disorders
118,https://doi.org/10.1007/s00203-021-02276-9,metabolic processes
118,https://doi.org/10.1007/s00203-021-02276-9,metabolites
118,https://doi.org/10.1007/s00203-021-02276-9,microbial family
118,https://doi.org/10.1007/s00203-021-02276-9,microbial transplantation
118,https://doi.org/10.1007/s00203-021-02276-9,microbiota-gut-brain axis
118,https://doi.org/10.1007/s00203-021-02276-9,multiple sclerosis
118,https://doi.org/10.1007/s00203-021-02276-9,neurodegenerative disease
118,https://doi.org/10.1007/s00203-021-02276-9,neurodegenerative diseases
118,https://doi.org/10.1007/s00203-021-02276-9,neurological disorders
118,https://doi.org/10.1007/s00203-021-02276-9,pathology
118,https://doi.org/10.1007/s00203-021-02276-9,patients
118,https://doi.org/10.1007/s00203-021-02276-9,probiotics
118,https://doi.org/10.1007/s00203-021-02276-9,progression
12,https://doi.org/10.1177/0300060520925930,AD
12,https://doi.org/10.1177/0300060520925930,Alzheimer's disease
12,https://doi.org/10.1177/0300060520925930,Clostridioides difficile infection
12,https://doi.org/10.1177/0300060520925930,Parkinson's disease
12,https://doi.org/10.1177/0300060520925930,amyloid-β peptide
12,https://doi.org/10.1177/0300060520925930,cognitive impairment
12,https://doi.org/10.1177/0300060520925930,death
12,https://doi.org/10.1177/0300060520925930,dementia
12,https://doi.org/10.1177/0300060520925930,disease
12,https://doi.org/10.1177/0300060520925930,etiology
12,https://doi.org/10.1177/0300060520925930,fecal microbiota transplantation
12,https://doi.org/10.1177/0300060520925930,gut microbiome
12,https://doi.org/10.1177/0300060520925930,microbiome-gut-brain axis
12,https://doi.org/10.1177/0300060520925930,morbidity
12,https://doi.org/10.1177/0300060520925930,multiple sclerosis
12,https://doi.org/10.1177/0300060520925930,neurological diseases
12,https://doi.org/10.1177/0300060520925930,pathogenesis
12,https://doi.org/10.1177/0300060520925930,patient
12,https://doi.org/10.1177/0300060520925930,patients
12,https://doi.org/10.1177/0300060520925930,treatments
122,https://doi.org/10.1016/j.celrep.2021.108807,GI
122,https://doi.org/10.1016/j.celrep.2021.108807,PD
122,https://doi.org/10.1016/j.celrep.2021.108807,Parkinson's disease
122,https://doi.org/10.1016/j.celrep.2021.108807,bacterial folate and homocysteine metabolism
122,https://doi.org/10.1016/j.celrep.2021.108807,enteric nervous system
122,https://doi.org/10.1016/j.celrep.2021.108807,folate deficiency
122,https://doi.org/10.1016/j.celrep.2021.108807,gastrointestinal
122,https://doi.org/10.1016/j.celrep.2021.108807,glycans
122,https://doi.org/10.1016/j.celrep.2021.108807,gut microbiome
122,https://doi.org/10.1016/j.celrep.2021.108807,gut microbiota
122,https://doi.org/10.1016/j.celrep.2021.108807,host
122,https://doi.org/10.1016/j.celrep.2021.108807,hyperhomocysteinemia
122,https://doi.org/10.1016/j.celrep.2021.108807,metagenomics
122,https://doi.org/10.1016/j.celrep.2021.108807,"motor functions. However, nonmotor symptoms"
122,https://doi.org/10.1016/j.celrep.2021.108807,movement
122,https://doi.org/10.1016/j.celrep.2021.108807,mucin
122,https://doi.org/10.1016/j.celrep.2021.108807,neurological disorder
122,https://doi.org/10.1016/j.celrep.2021.108807,patients
122,https://doi.org/10.1016/j.celrep.2021.108807,serum metabolomics
127,https://doi.org/10.1038/s41575-020-00385-2,Alzheimer disease
127,https://doi.org/10.1038/s41575-020-00385-2,Disorders
127,https://doi.org/10.1038/s41575-020-00385-2,ENS
127,https://doi.org/10.1038/s41575-020-00385-2,Hirschsprung disease
127,https://doi.org/10.1038/s41575-020-00385-2,Parkinson disease
127,https://doi.org/10.1038/s41575-020-00385-2,amyotrophic lateral sclerosis
127,https://doi.org/10.1038/s41575-020-00385-2,autism
127,https://doi.org/10.1038/s41575-020-00385-2,central nervous system
127,https://doi.org/10.1038/s41575-020-00385-2,congenital enteric neuropathic disorders
127,https://doi.org/10.1038/s41575-020-00385-2,disorders
127,https://doi.org/10.1038/s41575-020-00385-2,enteric nervous system
127,https://doi.org/10.1038/s41575-020-00385-2,gastrointestinal and systemic diseases
127,https://doi.org/10.1038/s41575-020-00385-2,gut
127,https://doi.org/10.1038/s41575-020-00385-2,gut barrier function and a regulator of enteric homeostasis
127,https://doi.org/10.1038/s41575-020-00385-2,immune system
127,https://doi.org/10.1038/s41575-020-00385-2,inflammatory and functional bowel diseases
127,https://doi.org/10.1038/s41575-020-00385-2,inflammatory bowel disease
127,https://doi.org/10.1038/s41575-020-00385-2,irritable bowel syndrome
127,https://doi.org/10.1038/s41575-020-00385-2,multiple sclerosis
127,https://doi.org/10.1038/s41575-020-00385-2,neurodegeneration
127,https://doi.org/10.1038/s41575-020-00385-2,neurodegenerative diseases
127,https://doi.org/10.1038/s41575-020-00385-2,neurodevelopmental disorders
127,https://doi.org/10.1038/s41575-020-00385-2,peripheral nervous system
127,https://doi.org/10.1038/s41575-020-00385-2,phenotypes
127,https://doi.org/10.1038/s41575-020-00385-2,systemic diseases
128,https://doi.org/10.1126/sciadv.abd1707,A53T mutation
128,https://doi.org/10.1126/sciadv.abd1707,CD4+ regulatory T and T helper 17 cells
128,https://doi.org/10.1126/sciadv.abd1707,MPSs
128,https://doi.org/10.1126/sciadv.abd1707,NDs
128,https://doi.org/10.1126/sciadv.abd1707,PD
128,https://doi.org/10.1126/sciadv.abd1707,Parkinson's disease
128,https://doi.org/10.1126/sciadv.abd1707,brain
128,https://doi.org/10.1126/sciadv.abd1707,cerebral MPS
128,https://doi.org/10.1126/sciadv.abd1707,cerebral MPSs
128,https://doi.org/10.1126/sciadv.abd1707,gut
128,https://doi.org/10.1126/sciadv.abd1707,induced pluripotent stem cell
128,https://doi.org/10.1126/sciadv.abd1707,liver
128,https://doi.org/10.1126/sciadv.abd1707,microphysiological systems
128,https://doi.org/10.1126/sciadv.abd1707,neurodegenerative diseases
13,https://doi.org/10.1007/s12640-020-00238-5,AR 420626
13,https://doi.org/10.1007/s12640-020-00238-5,BHB
13,https://doi.org/10.1007/s12640-020-00238-5,Butyrate
13,https://doi.org/10.1007/s12640-020-00238-5,FA
13,https://doi.org/10.1007/s12640-020-00238-5,FA3 receptors
13,https://doi.org/10.1007/s12640-020-00238-5,FA3R
13,https://doi.org/10.1007/s12640-020-00238-5,FA3Rs
13,https://doi.org/10.1007/s12640-020-00238-5,G protein-coupled receptors
13,https://doi.org/10.1007/s12640-020-00238-5,GPCRs
13,https://doi.org/10.1007/s12640-020-00238-5,HDAC inhibitor
13,https://doi.org/10.1007/s12640-020-00238-5,HDACs
13,https://doi.org/10.1007/s12640-020-00238-5,Lewy bodies
13,https://doi.org/10.1007/s12640-020-00238-5,PD
13,https://doi.org/10.1007/s12640-020-00238-5,Parkinson's Disease
13,https://doi.org/10.1007/s12640-020-00238-5,Parkinson's disease
13,https://doi.org/10.1007/s12640-020-00238-5,SALS
13,https://doi.org/10.1007/s12640-020-00238-5,SH-SY5Y
13,https://doi.org/10.1007/s12640-020-00238-5,SH-SY5Y Cells
13,https://doi.org/10.1007/s12640-020-00238-5,SH-SY5Y cells
13,https://doi.org/10.1007/s12640-020-00238-5,SN
13,https://doi.org/10.1007/s12640-020-00238-5,Salsolinol
13,https://doi.org/10.1007/s12640-020-00238-5,Toxicity
13,https://doi.org/10.1007/s12640-020-00238-5,agonist
13,https://doi.org/10.1007/s12640-020-00238-5,antagonist
13,https://doi.org/10.1007/s12640-020-00238-5,basal ganglia
13,https://doi.org/10.1007/s12640-020-00238-5,beta-hydroxy butyrate
13,https://doi.org/10.1007/s12640-020-00238-5,brain axis
13,https://doi.org/10.1007/s12640-020-00238-5,butyrate
13,https://doi.org/10.1007/s12640-020-00238-5,cells
13,https://doi.org/10.1007/s12640-020-00238-5,dopamine neurons
13,https://doi.org/10.1007/s12640-020-00238-5,dopaminergic neurons
13,https://doi.org/10.1007/s12640-020-00238-5,enzymes
13,https://doi.org/10.1007/s12640-020-00238-5,gut
13,https://doi.org/10.1007/s12640-020-00238-5,histone deacetylases
13,https://doi.org/10.1007/s12640-020-00238-5,homeostasis
13,https://doi.org/10.1007/s12640-020-00238-5,neuroblastoma cells
13,https://doi.org/10.1007/s12640-020-00238-5,neurodegenerative diseases
13,https://doi.org/10.1007/s12640-020-00238-5,neurodegenerative disorder
13,https://doi.org/10.1007/s12640-020-00238-5,neurons
13,https://doi.org/10.1007/s12640-020-00238-5,salsolionl
13,https://doi.org/10.1007/s12640-020-00238-5,short-chain fatty acid
13,https://doi.org/10.1007/s12640-020-00238-5,substantia nigra
13,https://doi.org/10.1007/s12640-020-00238-5,toxicity
130,https://doi.org/10.3389/fpsyt.2020.587670,Brain Behavior and Immunity
130,https://doi.org/10.3389/fpsyt.2020.587670,C reactive protein
130,https://doi.org/10.3389/fpsyt.2020.587670,Depression
130,https://doi.org/10.3389/fpsyt.2020.587670,Gut Microbiota
130,https://doi.org/10.3389/fpsyt.2020.587670,Parkinson's disease
130,https://doi.org/10.3389/fpsyt.2020.587670,bipolar disorder
130,https://doi.org/10.3389/fpsyt.2020.587670,central nervous system
130,https://doi.org/10.3389/fpsyt.2020.587670,cytokines
130,https://doi.org/10.3389/fpsyt.2020.587670,depression
130,https://doi.org/10.3389/fpsyt.2020.587670,dysbiosis
130,https://doi.org/10.3389/fpsyt.2020.587670,fecal microbiota
130,https://doi.org/10.3389/fpsyt.2020.587670,gut microbiome
130,https://doi.org/10.3389/fpsyt.2020.587670,gut microbiota
130,https://doi.org/10.3389/fpsyt.2020.587670,host
130,https://doi.org/10.3389/fpsyt.2020.587670,immune system
130,https://doi.org/10.3389/fpsyt.2020.587670,"metabolic, immune, neural, and endocrine pathways"
130,https://doi.org/10.3389/fpsyt.2020.587670,microbiome
130,https://doi.org/10.3389/fpsyt.2020.587670,microbiota-gut-brain axis
130,https://doi.org/10.3389/fpsyt.2020.587670,pathway
130,https://doi.org/10.3389/fpsyt.2020.587670,psychiatric disorders
134,https://doi.org/10.3390/metabo11010029,Bile Acids
134,https://doi.org/10.3390/metabo11010029,Bile acid
134,https://doi.org/10.3390/metabo11010029,DCA
134,https://doi.org/10.3390/metabo11010029,Gut Microbiota
134,https://doi.org/10.3390/metabo11010029,LCA
134,https://doi.org/10.3390/metabo11010029,PD
134,https://doi.org/10.3390/metabo11010029,Parkinson's Disease
134,https://doi.org/10.3390/metabo11010029,Parkinson's disease
134,https://doi.org/10.3390/metabo11010029,abundance
134,https://doi.org/10.3390/metabo11010029,appendix
134,https://doi.org/10.3390/metabo11010029,bacteria
134,https://doi.org/10.3390/metabo11010029,bile acid
134,https://doi.org/10.3390/metabo11010029,bile acids
134,https://doi.org/10.3390/metabo11010029,cecum
134,https://doi.org/10.3390/metabo11010029,controls
134,https://doi.org/10.3390/metabo11010029,deoxycholic acid
134,https://doi.org/10.3390/metabo11010029,functional microbiota
134,https://doi.org/10.3390/metabo11010029,gut
134,https://doi.org/10.3390/metabo11010029,gut microbiome
134,https://doi.org/10.3390/metabo11010029,hydrophobic and secondary bile acids
134,https://doi.org/10.3390/metabo11010029,ileum
134,https://doi.org/10.3390/metabo11010029,lipid metabolism
134,https://doi.org/10.3390/metabo11010029,lithocholic acid
134,https://doi.org/10.3390/metabo11010029,lymphoid tissue
134,https://doi.org/10.3390/metabo11010029,mediators of cholesterol homeostasis
134,https://doi.org/10.3390/metabo11010029,metatranscriptomic analysis
134,https://doi.org/10.3390/metabo11010029,microbial dysbiosis
134,https://doi.org/10.3390/metabo11010029,microbiota
134,https://doi.org/10.3390/metabo11010029,proteomic and transcriptomic analysis
134,https://doi.org/10.3390/metabo11010029,secondary bile acid
134,https://doi.org/10.3390/metabo11010029,vermiform appendix
135,https://doi.org/10.1002/ana.25982,16S rRNA gene sequencing
135,https://doi.org/10.1002/ana.25982,BMI
135,https://doi.org/10.1002/ana.25982,Fecal metabolomics
135,https://doi.org/10.1002/ana.25982,Fecal microbiome and metabolome composition in PD
135,https://doi.org/10.1002/ana.25982,Gut Microbial Ecosystem in Parkinson Disease
135,https://doi.org/10.1002/ana.25982,Gut microbiome
135,https://doi.org/10.1002/ana.25982,NMR
135,https://doi.org/10.1002/ana.25982,PD
135,https://doi.org/10.1002/ana.25982,Parkinson disease
135,https://doi.org/10.1002/ana.25982,SCFAs
135,https://doi.org/10.1002/ana.25982,Stool samples
135,https://doi.org/10.1002/ana.25982,bioactive molecules
135,https://doi.org/10.1002/ana.25982,biomarkers
135,https://doi.org/10.1002/ana.25982,body mass index
135,https://doi.org/10.1002/ana.25982,butyrate
135,https://doi.org/10.1002/ana.25982,ceramides
135,https://doi.org/10.1002/ana.25982,cognition
135,https://doi.org/10.1002/ana.25982,cognitive impairment
135,https://doi.org/10.1002/ana.25982,compounds
135,https://doi.org/10.1002/ana.25982,constipation
135,https://doi.org/10.1002/ana.25982,controls
135,https://doi.org/10.1002/ana.25982,fecal metabolite features and predicted functional changes in PD
135,https://doi.org/10.1002/ana.25982,fecal microbiome and metabolome alterations in PD
135,https://doi.org/10.1002/ana.25982,liquid chromatography-mass spectrometry
135,https://doi.org/10.1002/ana.25982,microbial metabolites
135,https://doi.org/10.1002/ana.25982,neurodegeneration
135,https://doi.org/10.1002/ana.25982,nuclear magnetic resonance
135,https://doi.org/10.1002/ana.25982,patients
135,https://doi.org/10.1002/ana.25982,postural instability-gait disorder
135,https://doi.org/10.1002/ana.25982,salicylate
135,https://doi.org/10.1002/ana.25982,short chain fatty acids
135,https://doi.org/10.1002/ana.25982,sphingosine
135,https://doi.org/10.1002/ana.25982,therapies
135,https://doi.org/10.1002/ana.25982,trimethylamine N-oxide
135,https://doi.org/10.1002/ana.25982,ubiquinones
136,https://doi.org/10.1016/j.phrs.2020.105277,Alzheimer's
